"","logFC","logCPM","LR","PValue"
"Gramd2",-8.53785392321937,4.01394510063295,1041.61664085793,1.61618275476323e-228
"Senp8",-9.18682669917168,3.01392507597181,1720.47231117282,0
"Myo9a",-6.96845509468781,6.86599676918649,2379.39746983137,0
"Thsd4",-8.76820260136052,3.18135719406281,541.810537653515,7.61298670911672e-120
"9230112J17Rik",-17.4173774744682,-0.337141633983491,1512.71998241636,0
"Lrrc49",-7.4136526024918,6.06138360550334,2183.22120788299,0
"Larp6",-7.8935205145773,5.24007605160531,2044.761225961,0
"Uaca",-8.50925059853682,3.73750165483152,481.300591277825,1.11362431268586e-106
"Gm46116",-13.5305012254108,-1.19925560493661,297.352915212368,1.24305509767721e-66
"Tle3",-7.79180512868389,5.38146139628668,421.193648488334,1.34163822914286e-93
"Rplp1",-6.55208836231882,7.69194556716818,2172.12375735423,0
"Kif23",-9.91494875221398,1.48928483921088,351.040273991797,2.51539477178009e-78
"Paqr5",-9.51009260962551,1.84337296868586,252.838377673831,6.24685507736249e-57
"Glce",-7.77445749150434,5.22655218281278,582.302154504003,1.18390529859537e-128
"Gm39351",-11.5169587272081,-0.912671744202208,206.130783564823,9.5952386676794e-47
"A730043L09Rik",-10.2643065485462,0.378022403634608,101.211822902997,8.26545098883549e-24
"Anp32a",-6.54657897610052,7.74941554845813,2352.25403160757,0
"Gm20346",-11.2088977811474,0.290346591900301,681.077110753213,3.89664740031438e-150
"Gm40523",-14.0023002350301,-1.23664961754782,389.315230856359,1.16668244552584e-86
"Coro2b",-6.71817909245815,7.32970858672595,1398.49144077984,4.46932877432108e-306
"Itga11",-9.93532985586459,1.23497050309915,343.205439694819,1.27876974290083e-76
"Fem1b",-6.82800608482641,7.17593287682888,3342.60825377808,0
"Cln6",-8.88766915688153,3.43122271475222,997.663376273491,5.78314743298992e-219
"Pias1",-7.58021882524681,5.75071888283707,2569.75698036583,0
"Gm35658",-11.0054747209107,0.195715735694329,439.136521001496,1.66867953882953e-97
"Gm25064",-19.4903133156862,-1.70468199131892,479.03598032974,3.46347958035704e-106
"Map2k5",-8.11076048425187,4.93064791191723,3542.77564235315,0
"2300009A05Rik",-9.5295400226557,2.36070348252653,888.481882317403,3.13140294265624e-195
"Gm16759",-17.9813444088434,-0.531992231888233,1680.22353038473,0
"Aagab",-7.64305617909418,5.7117055618526,3308.38211505767,0
"Smad3",-7.29511926321304,6.21322300303046,1668.59927208198,0
"Smad6",-10.0500574514433,1.13368346890088,295.348697262574,3.39750104954393e-66
"Lctl",-19.129953287492,-1.26889300581395,1006.0485182102,8.70041542853465e-221
"Zwilch",-10.4028192364785,1.87184606963863,1762.5398253072,0
"Rpl4",-6.02928525030638,8.77931783356825,3258.92740952772,0
"Snapc5",-8.66629228053339,4.03342218367255,2609.12041585788,0
"Map2k1",-6.1685544291323,8.45353318649629,1369.59845333329,8.4879255311735e-300
"Uchl4",-10.5764645375563,1.3425749822046,1177.62656290361,4.44333697596144e-258
"Tipin",-8.77034629501724,3.70813215447486,1698.24843937754,0
"Dis3l",-8.00953057727864,5.0873214613351,3261.54377968837,0
"Megf11",-7.76340082823852,5.29608074829858,1228.39461557307,4.11544411051738e-269
"Rab11a",-7.06777432736016,6.76423104983686,3328.9160163798,0
"Gm36365",-10.5810837047541,0.797306792852847,530.669484994459,2.01975601626896e-117
"Gm36459",-14.3468513511682,-1.68370787229318,224.931624010136,7.59842295809073e-51
"Dennd4a",-7.26229280262355,6.4194613285035,3170.1429005846,0
"Slc24a1",-10.9442507540811,-0.104369009753028,258.07514539154,4.50914673059993e-58
"Ints14",-8.44217091011803,4.32753559103968,2825.74123970614,0
"Gm25640",-12.7702850271702,-0.500102791435609,637.147143504912,1.39443068007974e-140
"Hacd3",-6.75916129430103,7.35133496510187,3423.36353974483,0
"Dpp8",-6.3148703236854,8.22118640016693,3218.93422158193,0
"Igdcc4",-7.67085272581658,5.6819815495785,1819.83696503391,0
"Igdcc3",-9.95376679798454,1.34120151929221,338.277877602444,1.51328587947865e-75
"Parp16",-9.66971170116218,2.18386617062058,906.30376250978,4.18276820931923e-199
"Clpx",-7.94942838018159,5.16432576505196,3062.35284256234,0
"Pdcd7",-8.30666998940061,4.50544883051051,2922.55848192683,0
"Ubap1l",-9.5461215228406,2.12486277663707,707.285981921887,7.78629984189243e-156
"Rasl12",-9.84313835164224,1.66408270265852,611.458668502984,5.38872856088438e-135
"Mtfmt",-8.78955869687766,3.80062467684369,2599.89058448443,0
"Spg21",-7.94018187609824,5.07918723321262,2424.71623646928,0
"Ankdd1a",-9.10721637647808,2.49627233660909,111.881035743582,3.79406689037168e-26
"Plekho2",-8.31108627410769,4.41505077285777,1264.61225920281,5.54058552944036e-277
"Pif1",-11.9105798551893,0.369946841244558,859.901899171797,5.11548860971642e-189
"Rbpms2",-10.4500491881119,0.692335872788486,423.997214244818,3.29166022466449e-94
"Oaz2",-6.55750553947582,7.66829769890371,2642.14438433997,0
"Zfp609",-7.40958160454521,6.10290965601645,2121.29605889504,0
"Trip4",-7.66686659431849,5.56285705521893,2194.1994555417,0
"LOC118567715",-18.6640375043429,-1.22719525419815,669.425088827991,1.33239088809022e-147
"Pclaf",-9.88314191386999,1.86166377208692,688.472572867896,9.60392005394181e-152
"Csnk1g1",-7.88365037267754,5.2072338095046,2692.2554989599,0
"Ppib",-7.9045254586513,5.33298173290536,3572.82978555967,0
"Snx22",-8.81595784423726,3.65363110082664,1451.76055391727,1.18821503254141e-317
"Snx1",-7.44548339648178,6.06193627708404,3021.84283595768,0
"Ciao2a",-8.43484706486024,4.20915005404961,1871.33855008734,0
"Dapk2",-12.2275972254055,-0.15042228212175,649.310501793606,3.15546642535862e-143
"Herc1",-6.39395537474289,8.09247058620282,2513.15525990603,0
"Fbxl22",-11.0949415049488,-0.4847823089051,182.325816383402,1.50528189153269e-41
"Usp3",-7.75724328611583,5.38014782238484,1847.98285248997,0
"Car12",-7.829482462529,4.81598255028348,97.0465965378332,6.77148513451758e-23
"Aph1b",-7.74596811026481,5.39248239323132,1784.06479993958,0
"Aph1c",-8.65617805275939,3.70342552757989,1023.20458844985,1.62361142139678e-224
"Rab8b",-7.74039022682375,5.43762684810342,2240.65661751684,0
"Rps27l",-9.26481315282422,2.91349545130922,1398.36314181709,4.76564801967768e-306
"Lactb",-8.40018163700427,4.22680312253444,1567.21056176108,0
"Gm30639",-11.0704406646392,-0.376996258945531,44.0550584811853,3.19267718784614e-11
"Tpm1",-6.40050005058256,7.95779742276719,1373.67510361799,1.1038847952117e-300
"Tln2",-6.67914587254488,7.39122494233451,1487.46014290408,0
"C2cd4b",-19.0196870136265,-1.87675820734332,554.854345230271,1.10657574501227e-122
"M5C1000I18Rik",-9.93275900416958,1.54408118904177,390.248113187371,7.30908080810205e-87
"C2cd4a",-11.0482669083299,-0.202746846301635,231.918922206565,2.27439055858768e-52
"Vps13c",-7.13081276390307,6.59649313868143,1489.74047382475,0
"Rora",-7.91978420868916,5.08141837610489,1762.5337436317,0
"LOC118567716",-10.6813872578783,-0.291186667168939,79.6569937093177,4.45390562013409e-19
"Gm31262",-18.2759906592693,-1.26500935423963,785.537951886109,7.52326650595533e-173
"Ice2",-8.87360060138668,3.53913950710243,1720.07515603085,0
"Anxa2",-8.92925884560736,3.01600060426602,321.960027136919,5.41962083152204e-72
"Bnip2",-7.69802132181301,5.55711024637866,2535.28833008463,0
"Gtf2a2",-8.19364768496599,4.65368306340985,1681.13008571128,0
"Fam81a",-6.54859891067947,7.90644900448869,850.788216780414,4.90011700550171e-187
"Myo1e",-8.16886591459413,4.78639298823781,1951.40880066944,0
"Ccnb2",-10.5223638582506,1.02510296084985,805.643267528769,3.19976830625783e-177
"Rnf111",-7.85551722254404,5.32123574270272,3030.0944057482,0
"Sltm",-7.23799276446934,6.40062806750134,3356.3663546324,0
"Mindy2",-7.16878511074654,6.52860289109173,1988.87903794208,0
"Adam10",-7.09464506517961,6.66965410848875,3012.57384058679,0
"Gm46119",-11.4518154403772,-1.73556481002364,90.2218862053678,2.12894006868897e-21
"Aqp9",-11.32675377595,0.759168203836035,1020.16838579685,7.42043181418646e-224
"Aldh1a2",-9.09583929961775,1.87490275374282,26.5279726225006,2.59749583438704e-07
"Polr2m",-6.58325949040258,7.66164352033901,2798.50415549331,0
"Myzap",-10.8808214135932,-0.702100307093993,83.58305010347,6.10946552863202e-20
"Cgnl1",-8.11638494194506,4.49859823074062,675.318944024706,6.96465175713744e-149
"Tcf12",-7.48489330838235,5.96952851457736,2019.07289585613,0
"Gm27188",-18.6786529212497,-0.78581546467452,2328.0965245982,0
"Zfp280d",-7.70123333143346,5.61356183822224,3456.49904361041,0
"Mns1",-9.87041190263619,1.75038382177508,740.66625586414,4.29447881521599e-163
"Tex9",-8.40123561229845,4.13608187149469,1075.47237207809,7.07748948663271e-236
"Rfx7",-7.64528379792443,5.60313298730273,1380.07133374981,4.4977232774601e-302
"Nedd4",-5.78254211085617,9.22170072690748,3052.34954509668,0
"Prtg",-9.95911611115442,1.79154522858345,1113.86545256555,3.20128877045411e-244
"Pygo1",-7.45308254155289,6.03698225105796,1394.89611600569,2.70094247639745e-305
"Dnaaf4",-10.0037265301155,1.64323580775297,838.053391604442,2.8761119009403e-184
"Ccpg1os",-9.82422749177033,1.6345607120392,562.995174836565,1.87530035596798e-124
"Ccpg1",-7.09058474147558,6.75598759416556,2175.16157774349,0
"Pigb",-8.25976051278643,4.60579653031888,2767.06172571374,0
"Pigbos1",-9.96361166097995,2.1303688330243,1648.93282050028,0
"Rab27a",-8.95747620634874,3.18995000110148,952.185694064727,4.44250560334899e-209
"Khdc3",-11.2667923339499,0.051175282872832,493.352945889495,2.65616046626947e-109
"Rsl24d1",-8.44315208534651,4.36093909572317,2979.39238789462,0
"LOC118567720",-12.0505767161113,-1.86260652022944,51.8142036312908,6.10088677416339e-13
"Unc13c",-7.23777286518562,5.90289107845346,51.7522534252033,6.29645176350736e-13
"Fam214a",-7.12663377072453,6.54086642547892,1111.94452482239,8.37188293370919e-244
"Gm51714",-18.1428571657882,-1.00260393562082,1291.84103438017,6.70322235104557e-283
"Arpp19",-6.27994609231808,8.09309768772239,291.956172807033,1.86349752830953e-65
"Myo5a",-5.82214174760793,9.1551342688009,1946.5597703538,0
"Myo5c",-9.83988793357403,1.83894173941611,595.047327483326,2.00010180109684e-131
"Gnb5",-6.70905708643038,7.29839522184629,996.545365928561,1.01199908044583e-218
"Gm19531",-9.68319904991151,2.02096388441469,581.041304552494,2.22626133239483e-128
"Mapk6",-7.63892844408949,5.64978320302032,2186.20205969478,0
"Leo1",-8.08806558293179,4.78802674768397,1627.28280754033,0
"Gm7972",-12.0094356269168,0.280536381986304,884.144383480094,2.74583962377091e-194
"Tmod3",-7.74027079546634,5.43312221729446,1743.02325491346,0
"Tmod2",-6.01829365192884,8.77996313765408,2845.14882972747,0
"Lysmd2",-8.05087457351667,4.95618113063402,2745.44626032549,0
"Scg3",-6.46253925342844,7.92216805502577,2868.70660136149,0
"Bmp5",-10.0581071697833,0.651521538686485,151.060514938997,1.01662707200772e-34
"Hmgcll1",-8.1962005367666,4.60466457554804,2137.78205601032,0
"Hcrtr2",-9.66097991564668,1.905426069981,377.727917278105,3.88716709237202e-84
"Fam83b",-11.81187950999,-1.55211433094877,265.260186289667,1.2245156799107e-59
"Mlip",-8.30073091726985,4.61335416074565,1593.51967842595,0
"Lrrc1",-8.44297951115031,3.96622922335028,573.096401011735,1.19060969873765e-126
"Klhl31",-11.375566184281,-1.63838426989607,69.2980666968537,8.46525277278062e-17
"Gclc",-7.28928205765859,6.25236864249105,1513.70270838129,0
"Elovl5",-7.16673858649263,6.45711353394658,2303.1220738302,0
"Fbxo9",-7.18194644616458,6.53702454721282,3216.29020182183,0
"Cilk1",-8.15055137107102,4.75908625463572,1871.09696798208,0
"Rn7sk",-11.263734284266,-0.861160894658164,138.691715822118,5.14416080172383e-32
"C920006O11Rik",-9.93003158759567,1.83614451791492,956.677137624443,4.69141298914629e-210
"Gsta4",-8.03171953385836,4.81922847341327,1335.56074985442,2.11568843699451e-292
"Cgas",-10.9460438307632,0.832517235167327,927.611045189515,9.76362376706062e-204
"Mto1",-8.29551248954769,4.56716869064503,3315.94024404969,0
"Eef1a1",-5.03314587930086,10.6868559663469,2939.06307991837,0
"Slc17a5",-8.09392085347502,4.81311851768841,1485.99137951152,0
"Cd109",-10.4974116271225,0.778293047050112,458.285796668302,1.134835763137e-101
"Col12a1",-8.70434123219821,3.58751021284715,338.192443972927,1.57952747799121e-75
"Cox7a2",-7.1869500737039,6.45461382618073,2671.89344916866,0
"Tmem30a",-6.00589238629078,8.79925466769216,2934.87640639632,0
"Filip1",-7.49969250849166,5.76535842824468,706.544065718499,1.12892070685549e-155
"Gm35261",-17.3305767524698,-1.23889696358883,514.036352081966,8.39511675683872e-114
"Senp6",-7.2243494316595,6.44592741982687,2813.26770729926,0
"Myo6",-7.24391672560761,6.49656658876367,2315.81413065548,0
"Impg1",-10.21838184475,0.379497157149781,26.7406095983507,2.32679711524182e-07
"Htr1b",-8.09418843030033,4.37887107805122,68.8361753434613,1.06991989157533e-16
"D430036J16Rik",-9.37429616882155,2.01832178171565,104.219905685491,1.81062361726319e-24
"LOC118567673",-10.8144784201957,-0.570076693294688,50.2747221420918,1.33660196399258e-12
"Mei4",-10.0504203400593,0.822495467504611,94.2326174422342,2.80539560805411e-22
"Irak1bp1",-8.39450595891051,4.38035091728557,2366.68550558759,0
"Gm38553",-10.6909569024552,0.533590468774336,451.772413750435,2.96750167854674e-100
"Phip",-7.61668917091589,5.63171656917226,1155.03858280636,3.60433523160331e-253
"Gm2065",-10.4860435816215,1.23911077162239,788.37008446038,1.82237254402007e-173
"Hmgn3",-7.72092671639254,5.55490914294316,2571.00383089803,0
"LOC118567674",-11.6649798079573,-0.598567251560237,321.863894865148,5.68732714973452e-72
"Lca5",-8.42917137658789,4.18664499666303,965.917531745308,4.59932999887892e-212
"Sh3bgrl2",-7.63304730662236,5.73848760442091,255.180347687446,1.92806846605795e-57
"Gm39385",-11.1028235697738,-0.68922205115001,99.1341415561785,2.35964994778137e-23
"Elovl4",-7.68079401347567,5.5868487438272,1986.73439266476,0
"Ttk",-11.4579669004787,0.37471657652277,800.223494609282,4.82468964544672e-176
"Bckdhb",-8.26544791655026,4.65163841402378,2804.83445062472,0
"Tent5a",-9.19871719431167,2.84809554256508,865.815049941311,2.65080673459429e-190
"Ibtk",-7.92300085642985,5.21229441985144,3682.41115292379,0
"9330154J02Rik",-10.3476687416611,1.05581566611477,558.825910775718,1.51364276074828e-123
"Tpbg",-7.88308659436099,5.24608134692891,1071.45161687344,5.29403697996318e-235
"Ube2cbp",-10.054505777702,1.40310595130814,654.044488240131,2.94794136408166e-144
"Dop1a",-7.43797789293164,6.02893058591838,2407.89360939171,0
"Pgm3",-8.6943442727585,3.82045021991548,2057.61579537132,0
"Rwdd2a",-8.54912759502216,3.95657317634539,1002.18500893825,6.0162271403628e-220
"Me1",-7.87126253326623,5.20570104887622,1500.11768080117,0
"A330041J22Rik",-11.0965869961795,0.178305407329235,559.007051315028,1.38235342744297e-123
"Prss35",-9.48417375223244,2.0771393607456,295.882557367788,2.5992245955337e-66
"Snap91",-6.14304835407262,8.63287713885168,1860.41685442575,0
"Gm36539",-10.5167292457634,0.468401780272433,301.84745455184,1.30399911497183e-67
"Ripply2",-11.3616916980281,-0.124568317021157,376.558195043911,6.98723146679298e-84
"Cyb5r4",-8.09735398202218,4.91724827010248,2876.62812650672,0
"Mrap2",-8.94992387420092,3.19911152081262,1152.14596435886,1.53282595775115e-252
"Cep162",-8.56253356532857,4.0664995233958,2154.32558318817,0
"Tbx18",-9.99003610584938,0.861465698176501,158.754873631326,2.11689784121367e-36
"Nt5e",-8.44544144568558,3.74531396171845,417.177151862306,1.00433228544526e-92
"Snx14",-7.39617900626991,6.10290259153411,2268.35664405546,0
"Syncrip",-7.24104239674911,6.43555466754476,3282.34939812451,0
"Snhg5",-9.00588558689845,3.28094598706336,1068.01114899873,2.96191210489071e-234
"LOC115487269",-11.2979632627788,-1.08688809298717,92.2928919483861,7.47523083975597e-22
"Zfp949",-8.29963367411714,4.47175870062343,2261.99767422897,0
"Trim43a",-13.3423141102147,-0.619398505861735,537.0097579545,8.43250626225223e-119
"Gm51715",-11.9969455583406,-0.929424835207795,236.451263637382,2.33621081949788e-53
"9430037G07Rik",-10.7548690501747,0.652454973210297,502.151622215268,3.23461592147993e-111
"Mthfsl",-9.33226608075551,2.61650085178318,1090.02636075558,4.8596751845337e-239
"Trim43c",-10.9607626696555,0.520476490832122,606.366718506277,6.90238468589875e-134
"9330159M07Rik",-10.7668640877635,0.794606222922257,615.468301143121,7.23420715741107e-136
"Gm51716",-18.5341875188424,-0.566359546547102,2418.32255351284,0
"Gm24463",-16.900720117748,-1.53973007573024,392.505879221421,2.35694116919441e-87
"Bcl2a1b",-18.1100681098412,-0.615823392763735,1726.96245583961,0
"Mthfs",-10.0338733049739,1.70639872683085,911.645874206813,2.88513129396176e-200
"Gm40543",-17.471844816786,-0.954062844361174,915.116903382913,5.07712395297569e-201
"Minar1",-9.21935906987716,2.51611417225928,251.760620084933,1.07303503912496e-56
"Tmed3",-8.44003371315923,4.28862774852277,2227.65895626198,0
"Ankrd34c",-8.69690867071664,3.5788060384282,210.957114784343,8.49283520839883e-48
"Rasgrf1",-6.106021578241,8.67744850557532,2821.7105769198,0
"Ctsh",-8.80767001861764,3.39328276519864,906.106786562565,4.61619002607945e-199
"Morf4l1",-7.60449461401928,5.73758883204031,2807.16058063736,0
"Adamts7",-10.341733901275,0.566837316644043,144.668150632049,2.53811922794104e-33
"Tbc1d2b",-8.08372684578375,4.66477132798654,1282.48733759472,7.2275087733636e-281
"A730094K22Rik",-11.0880639168201,-0.868067158563084,413.155471864196,7.53819953144039e-92
"Zic1",-7.59006906405947,5.37438406673126,159.426658208564,1.50979497419061e-36
"Zic4",-9.34797113622238,2.13985912662787,265.590338676319,1.03753932756797e-59
"Gm31409",-13.1986910613603,-1.52913316406468,238.559183908958,8.10721344413679e-54
"Plscr1",-10.2285592719067,1.07510994267003,511.4611959678,3.05000916497153e-113
"Plscr2",-10.8547313385737,0.293932213760684,565.584166414821,5.12726392422472e-125
"Plscr4",-9.73263568267952,1.87912750484381,792.198937432819,2.68017338880155e-174
"Plod2",-8.90520994493718,3.19814790236364,393.990539039217,1.11980721968322e-87
"Gm39401",-11.7086948555825,-1.6054729477609,98.0147023943077,4.15287680178155e-23
"Dipk2a",-7.48938990579926,6.04177611909232,508.363451161622,1.4397329471201e-112
"Gm39404",-12.2587571767339,-0.992487340495534,344.583173898828,6.40849730416081e-77
"Slc9a9",-8.20631146670346,4.64912785446307,840.45237709267,8.65472870491234e-185
"Chst2",-6.8235967544786,7.13895997666884,1392.43200492905,9.26773573445646e-305
"Gm32133",-9.65780470626598,1.91898159921364,512.676637079223,1.65904450204764e-113
"U2surp",-7.25932331121844,6.36738582865757,2407.11910728729,0
"Paqr9",-7.60478877624065,5.64729152326721,1374.34036556161,7.91332442201042e-301
"Pcolce2",-9.86889206426555,1.89520535364731,948.516753721338,2.78717876786779e-208
"Trpc1",-7.56557136514759,5.6224828378904,975.09042946015,4.6641974395734e-214
"Pls1",-8.47747608137454,4.20428458201136,1481.54207366723,4.94065645841247e-324
"Atr",-8.44851608296285,4.219332097611,1711.396396037,0
"Gm16794",-10.0077836403744,1.54813180414117,595.595248279829,1.52010441346996e-131
"Xrn1",-7.56701630651092,5.79319496636122,2124.87564355382,0
"Gk5",-9.44005575372453,2.36675581672305,511.945721823909,2.39267038014295e-113
"Tfdp2",-7.82029777521464,5.20768883217836,1535.77886279205,0
"Atp1b3",-7.09171484649434,6.65238897966135,2069.00633441432,0
"Rnf7",-7.62678804075319,5.72263068609566,3696.07181953398,0
"Gm28729",-11.8339123259516,-1.82126524259548,83.0892289747163,7.8431890173537e-20
"Rasa2",-7.66331095316328,5.69069866751488,255.076276724263,2.03146372143535e-57
"Zbtb38",-7.47403808199209,6.01507398776186,2659.58630257625,0
"E030011O05Rik",-15.2872560948712,-1.05301760093157,543.787720581236,2.8276598634444e-120
"Pxylp1",-8.53740083785465,3.90433330096946,782.663386209721,3.17252104535111e-172
"Spsb4",-9.18370535384451,2.50618476917028,272.719624242586,2.8986100372236e-61
"Gm16010",-10.3441186108767,0.572924662464582,269.088594677793,1.79286376950177e-60
"Slc25a36",-7.60640344023601,5.68356755529313,2433.39754214155,0
"Clstn2",-6.94040115811735,7.04408114822115,841.210081654301,5.92276889597935e-185
"Nmnat3",-9.44172324672649,2.18011238133974,434.867708024969,1.41724685053041e-96
"Rbp1",-8.37896722165392,3.94519296055978,335.089891682734,7.48561392965164e-75
"4930579K19Rik",-16.5750865576854,-0.134375421227749,1143.95314737188,9.2488427487189e-251
"Copb2",-7.09379035414108,6.76100355207891,3285.09569497542,0
"Mrps22",-8.51962335444074,4.18436176049493,2239.74976651081,0
"Foxl2os",-17.7675385912671,-0.525063895819518,1983.30383842015,0
"Foxl2",-16.7183403953836,-0.322482414749488,1164.87631379615,2.62271159154579e-255
"Faim",-8.51042596502305,4.23131253980429,2061.82180245734,0
"Pik3cb",-7.88110789849435,5.21880910152682,2995.1153866534,0
"Cep70",-7.93917764084736,4.97707299311792,788.406701494165,1.78926973385704e-173
"4930422M22Rik",-10.3617696553024,0.751622090355684,387.179728399833,3.40298039175597e-86
"Esyt3",-9.53845087926016,1.83457896451545,194.767200537979,2.89614321837512e-44
"Mras",-6.63621225163858,7.53750374116168,1916.00076338282,0
"Armc8",-7.24701472722303,6.38196484379653,2925.72609287668,0
"Dbr1",-8.74280818631494,3.83501027867335,2235.70639338298,0
"Dzip1l",-7.91576252892258,5.116781316729,2341.90367109411,0
"Il20rb",-18.4039309967122,-0.869864098226705,1434.49775818403,6.69973398438949e-314
"Nck1",-8.2926563349594,4.37970883913533,1677.23550910755,0
"Gm46139",-11.0258618240261,0.397492367553394,632.395882826859,1.50570658185291e-139
"Slc35g2",-8.74301572964614,3.54584156108032,834.154948912317,2.02465917009561e-183
"Stag1",-7.59116700109856,5.67526865650414,1945.74891474807,0
"Pccb",-7.33079956209208,6.27720494968081,2847.52767579061,0
"Msl2",-7.39283981720482,6.16930900234376,3220.73434451352,0
"Ppp2r3a",-7.65750342176195,5.6702208808831,2306.9873760505,0
"Ephb1",-7.45973746988159,5.81946351803376,880.198549243049,1.9791160828091e-193
"Gm31326",-11.4898489758494,-0.758952067949626,158.354435747758,2.58937880722169e-36
"Ky",-9.61051891456342,1.70493850270571,206.01951762364,1.01468912697038e-46
"Cep63",-7.89561187867983,5.14710358634996,1484.12498052661,0
"Anapc13",-8.41570132617003,4.22500655975481,1823.57814738665,0
"Amotl2",-8.14883766987824,4.72932267639357,1675.75222974689,0
"Ryk",-7.97066198992423,5.06366075508802,2636.13060149715,0
"Slco2a1",-12.0360127054936,-0.486553212296747,565.391258732809,5.64740404967865e-125
"Rab6b",-5.41300921220197,9.99046871331457,2293.52427349228,0
"Srprb",-7.6647161140134,5.68329077529958,3627.70602973825,0
"Trf",-6.29131568723497,8.33104734486692,1505.88724945715,0
"Topbp1",-8.29998026935084,4.67211835384976,3015.75699293329,0
"Cdv3",-7.32681690808556,6.25212280171061,2139.6511425855,0
"Bfsp2",-9.49467731490637,2.85008658689145,2081.12620764633,0
"Gm16252",-11.0986842700776,-0.377148317472537,258.652847204805,3.37416378188733e-58
"Tmem108",-8.76193381060371,3.44538110159391,759.642583258445,3.2119923850331e-167
"Nphp3",-8.90566225734881,3.41819417849041,1156.64322361682,1.61465933805632e-253
"Uba5",-7.60876329623962,5.77736897680762,3473.21016863288,0
"Acad11",-8.29178451889933,4.68046098564639,3609.4158799257,0
"Dnajc13",-7.30210183265166,6.3791829379601,3423.97662590344,0
"Gm46130",-11.6660663297144,-1.28751022926541,131.221690367235,2.21442212230983e-30
"Cpne4",-7.35219340008202,6.46909298237337,97.6441529589947,5.00748102147183e-23
"Mrpl3",-7.2269559907001,6.48372933890283,2280.00958155319,0
"Nudt16",-8.65601385851517,3.96463997919439,2704.31663526659,0
"Nek11",-10.8853755600861,0.575147411332056,637.212470534919,1.34955053415721e-140
"Aste1",-8.86009010743105,3.35233342584426,1033.59670069136,8.94691942324745e-227
"Atp2c1",-6.64241472494923,7.62294442111498,3240.3683380246,0
"Gm40564",-11.7278755552262,-0.666141573114217,259.262957822863,2.48413157532515e-58
"Pik3r4",-7.67653292065603,5.5870241724319,2336.87776212431,0
"Col6a6",-11.4296912463093,-0.98104180086957,176.900638767639,2.30233478548798e-40
"Col6a5",-9.79928293505307,1.55439047297592,216.642309197085,4.88434879459087e-49
"Col6a4",-9.51670556503323,2.3524528246504,74.8710317417131,5.0248907810202e-18
"D030055H07Rik",-10.570632843014,0.596706017012486,335.556245713376,5.92460920115595e-75
"Glyctk",-9.72981655257557,2.15174765984831,1007.377013939,4.47481225275098e-221
"Wdr82",-6.79717752594876,7.22214403253895,2508.70424428439,0
"Ppm1m",-8.65241316501061,3.82448763879315,1120.15139187901,1.37762386122641e-245
"Twf2",-8.01730674694422,4.99216652841472,1693.81882586835,0
"Tlr9",-10.8693991185079,0.966234648307149,875.888935740718,1.71141502180699e-192
"Alas1",-7.63898882522362,5.74176109629316,3041.94210820228,0
"4930500F10Rik",-10.3200933386784,1.0793565320323,362.945780830195,6.42918337638601e-81
"Poc1a",-8.83242577788566,3.513594292701,989.66886843803,3.16149969953651e-217
"Dusp7",-7.55392721341251,5.89295926177622,2052.57908780418,0
"Rpl29",-7.83263906913319,5.33901996998191,2535.73893171136,0
"Acy1",-8.67470162237529,3.47291894446831,265.827271258084,9.21219477155834e-60
"Abhd14a",-8.27264723054632,4.39292617361153,1308.84582181341,1.35177868678017e-286
"Abhd14b",-8.79907779873676,3.51557433506199,691.963908918114,1.67193467838443e-152
"Pcbp4",-7.01819125458055,6.89453134547944,2402.92181763484,0
"Gpr62",-8.6538702655389,3.95051625926211,1719.60948237742,0
"Parp3",-9.75566321143306,1.94134060565706,674.667092642946,9.6528647402693e-149
"Rrp9",-8.31222394307417,4.59959486792395,3162.03921257289,0
"Grm2",-8.0614824684854,5.1009755889762,118.754484314499,1.18528645985609e-27
"Tex264",-7.5829075845301,5.87441101283211,3497.46628176727,0
"Rad54l2",-7.93266030480382,5.20231254029498,2570.99722678105,0
"Dcaf1",-7.86813881978211,5.30620570961283,3001.52751787205,0
"Rbm15b",-7.65659207026577,5.66214325717729,2541.23911101576,0
"Manf",-7.78166779005477,5.30725453388446,1587.50644028307,0
"Dock3",-6.0837137621281,8.73317593499934,2424.8108909753,0
"Mapkapk3",-9.75651160778234,1.99021699981064,808.846287814689,6.43771918856388e-178
"Cish",-9.35842516117789,2.37553000356097,501.110617980633,5.44907481498405e-111
"Hemk1",-8.64623384103066,3.82581748911816,1275.41871516002,2.48381226503147e-279
"6430571L13Rik",-8.72689448221611,3.51692897157911,63.2459757383137,1.82440007892528e-15
"4930429P21Rik",-10.7289614240668,-0.317008759414086,38.3137174202431,6.02377166469839e-10
"Cacna2d2",-7.13677005868509,6.41074641048449,341.015810896712,3.83394624132341e-76
"Tmem115",-8.10069297640109,4.97295248384992,3534.4770733577,0
"Cyb561d2",-8.92496906562227,3.41505342310868,1461.45204264661,9.31066709587829e-320
"Nprl2",-8.2883042080446,4.75253602829559,4004.68396120545,0
"Zmynd10",-9.52161372131238,1.8880404234062,250.469084511216,2.05199076919616e-56
"Rassf1",-8.92270191521747,3.37284361720336,1480.7651838495,4.94065645841247e-324
"Gm9917",-10.0553199008821,1.76087547132231,1042.14897371805,1.23818380896604e-228
"Tusc2",-7.48010292955088,5.96045227663602,2585.23309425159,0
