"","logFC","logCPM","LR","PValue"
"Phyhd1",-8.62874799053739,3.92378400050484,1486.26146172675,0
"Dolk",-8.39429557817255,4.5249497946198,2929.21645146152,0
"Nup188",-8.18135781881576,4.72429789010574,2698.31590358952,0
"Sh3glb2",-6.51195069531479,7.77945940628061,2305.46808094356,0
"Miga2",-7.37735099632429,6.18055437328215,3249.10169828642,0
"Dolpp1",-8.32845314637423,4.27911723174901,1258.99306702133,9.21962463712101e-276
"Crat",-7.67463631312673,5.74791565642401,3025.03184855368,0
"Ptpa",-6.68651337056711,7.49179497344108,3445.32081571026,0
"Ier5l",-8.66813393351465,4.03680130602566,1270.15142086442,3.46572762279507e-278
"Gm31291",-14.1260006123671,-2.00760575558816,167.070911586597,3.22805168528773e-38
"Cstad",-10.6780484535589,0.66110110130368,592.313818071001,7.86362165585234e-131
"9330198N18Rik",-16.6245460380756,-1.23007937088246,640.969456817927,2.05635160957151e-141
"Gm32316",-10.6709584083693,0.561154124547889,498.59866505213,1.91810926087822e-110
"1700001O22Rik",-9.7195385509936,2.14378713935681,851.533304608278,3.37460575024803e-187
"Ntmt1",-8.33202403237025,4.55644801580395,3037.23359628323,0
"Asb6",-8.00333233676093,5.1159553135424,3532.63691766425,0
"Prrx2",-10.7845012951224,-0.191416850925923,150.523490091728,1.3321052574623e-34
"Ptges",-9.45967485412061,2.0576636708014,330.6622275031,6.89530935925281e-74
"Tor1b",-7.95400927428818,5.18551076040369,3404.24959646017,0
"Tor1a",-8.33038289929248,4.56750515624436,3107.66031735185,0
"BC005624",-7.5136502822018,6.00073929918269,3945.38011831042,0
"Usp20",-7.24479182791279,6.48637630856962,3659.49571363781,0
"Fnbp1",-6.86216421543129,7.25810643894101,2240.70348804349,0
"D330023K18Rik",-12.5695293372929,0.393397757458939,987.570326450313,9.03744689103144e-217
"Gpr107",-7.58011659391589,5.83416668587743,3625.76994593599,0
"Ncs1",-6.40302643369094,8.13809215352392,2139.1730304077,0
"Hmcn2",-10.5618027590413,0.600423771351719,209.478222774676,1.78526818280353e-47
"Ass1",-9.6839433240537,2.16679108224347,389.747232461022,9.39517999782465e-87
"Fubp3",-7.77666685788297,5.49981134585756,2682.97738654451,0
"Prdm12",-10.1090705071739,0.747879155928589,28.4978544954333,9.38023752311381e-08
"Exosc2",-8.71179636913835,3.85927608584142,2058.66089419677,0
"Gm13427",-12.7905085669347,-1.52594149426036,213.546733147029,2.3125931444429e-48
"Abl1",-7.31355588078178,6.31890257098941,2938.78752259012,0
"Fibcd1",-8.21570481017471,4.50184602655598,496.280033910981,6.12866414218772e-110
"Lamc3",-9.13577529841003,2.73559741615512,521.525956803183,1.97038326080685e-115
"Aif1l",-8.86391709266645,3.62915069837206,1587.24665770425,0
"Nup214",-7.98840364383061,5.14749642612331,3539.10885499913,0
"Fam78a",-8.89550568466731,3.59764211667399,1449.13676735626,4.41606447257727e-317
"Plpp7",-8.36334244944178,4.39413140762953,2105.08251480816,0
"Prrc2b",-5.76324283072319,9.24432085443731,3334.06603790297,0
"Pomt1",-8.67603851571813,3.86964857343858,1516.7337299342,0
"Uck1",-7.93784888058256,5.21032259796581,3060.64936776267,0
"Swi5",-7.30439249823721,6.38909733574931,3242.71890394448,0
"Golga2",-7.10459850073297,6.71996165931744,3790.01759897062,0
"Dnm1",-5.26524944782638,10.139888372489,1967.39121798744,0
"Ciz1",-7.73000623192305,5.47545789761938,2152.95795557784,0
"1110008P14Rik",-7.90050365871412,5.27887869461157,1634.65679514136,0
"Ptges2",-8.03172918831179,4.97705202654456,1988.49123852832,0
"Slc25a25",-7.51260606578454,5.93746337098962,1970.71471976827,0
"Naif1",-10.4162082465899,1.81881445643521,1710.39373901464,0
"Fam102a",-7.26933990048174,6.48988265263863,1548.36380351851,0
"Dpm2",-8.28330670527475,4.70880333343085,3483.05406245252,0
"Pip5kl1",-9.79810244420187,1.97250904846888,717.057186748133,5.84211219466653e-158
"St6galnac4",-8.23011406772814,4.67721833269446,2654.77220755025,0
"St6galnac6",-6.87948519082743,7.12252726265318,2447.83854199856,0
"Ak1",-6.90254476710744,6.86492732747566,1360.56284573498,7.8035828866615e-298
"Eng",-8.2403620298868,4.61759514959734,950.112432255386,1.25401693499028e-208
"Fpgs",-9.37638739941627,2.79656429164426,1363.28728190457,1.99644108083158e-298
"Cdk9",-7.32201816812017,6.29294109599845,2542.28806202218,0
"Sh2d3c",-8.44607016814428,4.21142275732939,1438.17636436785,1.06341556076059e-314
"6330409D20Rik",-15.5194791018051,-0.00658725661468023,1167.03212859455,8.91703532402503e-256
"Ttc16",-11.1210144842155,-0.264380145661568,226.873057677828,2.86613383138208e-51
"Tor2a",-8.57011412419578,4.26082784480263,3064.16528453953,0
"Ptrh1",-10.4122591292104,1.81247194697373,1808.53838605639,0
"Cfap157",-12.1239081067009,0.947603350751419,1542.28904980516,0
"Stxbp1",-5.34189557877532,9.96979963642784,1907.14046963026,0
"Gm13524",-9.96548738680867,1.59719297093104,544.964685997144,1.56813916525386e-120
"Gm13523",-18.4528169162851,-1.09344862685797,970.391374912357,4.90016262649631e-213
"Niban2",-7.64421508199459,5.53962475934905,1513.12636935025,0
"Lrsam1",-8.1063137715295,5.00542919972465,3487.36521155638,0
"Rpl12",-9.26863020278425,2.851450731294,1374.88446228434,6.02731712673857e-301
"Snora65",-11.0135840308941,0.562566849171365,757.363122245714,1.00555085829484e-166
"Slc2a8",-8.34225582460161,4.47670860694732,2240.89253751103,0
"Garnl3",-6.99004759151464,6.48210656345386,652.048618907689,8.00899454875742e-144
"Ralgps1",-7.20254949941095,6.44079223318866,3057.47007494282,0
"Angptl2",-9.37888788857246,2.16146796216644,273.659943132554,1.80825673856015e-61
"Zbtb34",-8.43647350455496,4.19353340436022,1354.44552000905,1.66583333172967e-296
"Gm13536",-18.4120043860237,-0.995390267725483,1196.63181822844,3.2907875789276e-262
"Zbtb43",-8.02476612637061,5.03327159697924,2779.55230797196,0
"Gm13530",-11.793535310414,-0.494012015613125,377.047323550835,5.46778994480731e-84
"Mvb12b",-6.79996874942715,7.17235503710012,1898.20182686198,0
"Gm52507",-10.0082436276854,1.55314324242851,633.655751918111,8.01184304362677e-140
"Gm33856",-9.08192815427626,2.23208959374736,67.519219268718,2.08643281781018e-16
"Gm13404",-11.6203779048242,-0.203480395857167,470.023183550924,3.16755240531681e-104
"C230014O12Rik",-10.5304916592495,0.491036571594385,132.461789494576,1.18566959601963e-30
"Pbx3",-7.32623840205185,5.82089377664853,135.111332900737,3.12164906512548e-31
"Mapkap1",-7.57450143270267,5.92957302268166,2984.3621254051,0
"Gapvd1",-6.9751312155864,6.89362078025576,3196.30775885806,0
"Hspa5",-6.72526950954038,7.43844371638623,1245.71546211738,7.08283444609919e-273
"Rabepk",-8.25428689110141,4.65603848862816,2700.11824168219,0
"Fbxw2",-7.34122020246193,6.30223171147601,4033.08528185754,0
"Psmd5",-7.81895036405883,5.47227421535171,2926.61273434094,0
"Cutal",-19.7234432469914,-1.47838588877738,1170.86534640036,1.30959485326624e-256
"Phf19",-11.5174823412216,0.783017011580701,1252.69551147045,2.15425561566031e-274
"Traf1",-10.9720106929438,-0.0512357719845055,344.788504274794,5.78150181055653e-77
"AI182371",-19.2226928655828,-1.00429196763731,1699.83869384828,0
"Cntrl",-8.30878865787961,4.32014459501298,1016.0988592608,5.68829210187518e-223
"Rab14",-6.41661099669199,8.01600890826516,3661.61187851707,0
"Gsn",-7.14620690120139,6.56791920334215,1085.88004519137,3.87074255557598e-238
"Gm39795",-11.138893854533,-0.0434268055859501,462.57626435158,1.32207172177811e-102
"Stom",-8.60690624492124,3.76532079756852,957.015078515207,3.96135898673988e-210
"Ggta1",-9.30007964683249,2.65023253387621,723.012565489586,2.96199798651127e-159
"Gm13446",-9.8755949210885,1.61005896589702,538.802581521255,3.4350170920142e-119
"Dab2ip",-7.14857511493662,6.58446503817294,1567.75466650596,0
"Ttll11",-7.98397059179632,5.13954244938601,2225.87284651367,0
"Gm39798",-19.3559702961897,-0.74096198687199,5315.97640899691,0
"Ndufa8",-7.21295522017602,6.5257652508132,2601.6948929744,0
"Lhx6",-8.52935382395858,4.3082257699557,531.689302288856,1.21180586551643e-117
"Rbm18",-7.65233537370312,5.77683116456825,3592.28815259835,0
"Mrrf",-8.63443133220558,4.06432160128525,2313.5923293995,0
"Gm46735",-10.4318558697164,1.47243428692579,1100.43980090007,2.65030926677311e-241
"Ptgs1",-8.6745956006507,3.97418621668502,1837.24477080538,0
"Gm13430",-10.5631247641052,0.970221892611113,686.262414144667,2.90452154993368e-151
"Pdcl",-7.93126943010734,4.96949167384037,1305.71169661221,6.48622544710709e-286
"Rc3h2",-7.66060271211967,5.74335727755768,2413.46422215796,0
"Zbtb6",-8.40104015115933,4.42288444470861,2635.93833999538,0
"Zbtb26",-9.07590456059488,3.41061956849332,2042.04242392149,0
"Rabgap1",-7.09386793952601,6.71341960151477,3433.41597173139,0
"Gpr21",-9.43679584531232,2.34951680469193,591.866083175546,9.84035265204011e-131
"Strbp",-6.89169314104068,7.03167553839967,2176.0580611035,0
"Crb2",-9.72006129338411,2.2175899480059,943.922801056064,2.7783120293443e-207
"Dennd1a",-7.63556084926762,5.80406743686221,3199.24401529349,0
"Lhx2",-7.64047648961879,5.62283857641585,1211.64771600141,1.79446770208715e-265
"Gm13584",-11.440564370934,-0.119394258548789,497.473501770443,3.37045143048127e-110
"Nek6",-8.40892903158917,4.42275603068401,1924.09011407999,0
"Psmb7",-6.94157350438846,6.99410419991117,3173.06160703299,0
"Nr6a1",-8.91160177577554,3.48522626365024,1295.1499796607,1.27997253004076e-283
"Nr6a1os",-12.6606377174652,-0.742596303703759,466.081498903367,2.28281506819696e-103
"Olfml2a",-10.0606244031944,1.22388904996512,491.58241218413,6.44908904573299e-109
"Rpl35",-8.59441732892796,4.04037543912722,1613.17186128308,0
"Arpc5l",-7.45834075946453,6.10894451977328,3028.29878927569,0
"Golga1",-7.85702949471612,5.32010153984141,2344.34942264327,0
"Scai",-7.6513297605492,5.74390770586169,1715.50097976326,0
"Ppp6c",-7.80700845022214,5.48708751175441,3368.36925999313,0
"Lrp1b",-7.3660489524546,6.23607961221574,1276.58988595575,1.38230304448199e-279
"LOC118568512",-10.7958034267355,0.716333404869922,643.195466606118,6.74489197845356e-142
"Gm39804",-10.7075697255619,-0.129367507788879,283.983442980089,1.01755143701757e-63
"Arhgap15",-8.52245918062433,3.59283250566687,436.360221191485,6.70825811638335e-97
"Gtdc1",-7.61550505438603,5.47456301702431,1149.94949843003,4.6011142062115e-252
"Zeb2",-6.52389136258589,7.27704086557677,308.392245790977,4.89176985357855e-69
"Zeb2os",-10.4296106825352,1.27505652477191,709.631468848213,2.40601436933336e-156
"Vis1",-17.9882633066521,-0.328645503365586,2026.03988447056,0
"Gm13479",-17.6928701560185,-0.722706400966019,1062.07333841306,5.78308705002392e-233
"Gm30848",-11.5440952048219,-1.26174905035312,104.010809484397,2.01215273170579e-24
"Acvr2a",-7.61481323011229,5.83039317978713,1648.00559219361,0
"Orc4",-7.89495282856108,5.34141285796783,3603.3189340998,0
"Mbd5",-7.42823105604357,6.14383984265005,3395.07067323414,0
"Epc2",-7.53478257116303,5.93046959038399,3824.71912637934,0
"Kif5c",-5.54758418727012,9.77006505306893,1463.7914275444,2.88830776558793e-320
"Lypd6b",-8.92926676754456,3.55566046264378,761.181811199836,1.48626758072427e-167
"Lypd6",-8.26799225392934,4.63973265650133,984.514554493053,4.17128434233607e-216
"Mmadhc",-8.05859379194396,5.05683342994777,3361.76206224661,0
"Gm13498",-10.1098741559421,0.855845138816835,180.612335493387,3.56224564826039e-41
"Rnd3",-7.80681168550359,4.93867969203774,326.002749448314,7.13525878626937e-73
"Rbm43",-8.66612202293189,3.7969177552042,1254.15495248894,1.03784191633413e-274
"Nmi",-9.9508949512802,1.86878235948296,1027.37586435632,2.01288664501346e-225
"Tnfaip6",-8.62486040855349,3.56250977830533,527.549533105742,9.63969950888393e-117
"Rif1",-7.87786650301863,5.15726344922911,1345.25914369216,1.65159451503929e-294
"Neb",-9.09081731536097,2.09723571519553,83.3384289967826,6.91423377698784e-20
"Arl5a",-7.24642626352767,6.35890921597347,2337.35134431539,0
"A430018G15Rik",-18.8193330988354,-0.833578652952313,1774.68994194123,0
"Cacnb4",-6.95727120167179,7.16343950709474,1436.89591398814,2.01809882017379e-314
"Stam2",-8.14360823505442,4.86830561293472,2859.59123318383,0
"Gm46741",-9.57680333703849,2.05216362033579,550.613671095416,9.25746035844019e-122
"Fmnl2",-7.42556422196082,6.04024797866951,2733.69292922018,0
"Prpf40a",-7.4965787963206,5.9852531152132,3171.75375724923,0
"Arl6ip6",-8.75428875173434,3.725120877233,1691.08714040395,0
"Idi1-ps1",-8.00364330491984,5.05589117860707,2387.00090744804,0
"Rprm",-7.52779710419098,5.58651998254386,484.35892115569,2.405808164533e-107
"Galnt13",-7.79645089861949,5.64124850658679,536.576277597203,1.04775669149134e-118
"Kcnj3",-6.56709410278897,7.2502921077284,457.355584042479,1.80869533323349e-101
"Nr4a2",-7.91245547134519,5.29016422696944,734.349955366954,1.01468776623413e-161
"BB557941",-17.1716230139696,-1.09264699472241,765.887659994864,1.40896456374076e-168
"Gm52512",-10.7424849574041,0.866212404046303,707.080367749463,8.63063266398574e-156
"Gm39813",-21.4020770019397,-2.35900257230597,313.932305558735,3.03819402132899e-70
"Gpd2",-6.88557346224346,7.03523640431986,2489.69191883636,0
"Ermn",-7.32162310104777,6.33002810694285,1337.6436631697,7.46130756917031e-293
"Acvr1c",-8.60461659915646,4.1375595652955,511.879057221423,2.4739281182396e-113
"LOC108168760",-11.7201808299171,-0.84307474842323,295.972832575379,2.48413385366654e-66
"Acvr1",-7.96489753709367,4.84582782416282,717.068291005366,5.80972105528879e-158
"Upp2",-7.92504935923159,5.05995805269917,1726.33671675405,0
"Ccdc148",-8.57253155772464,3.98946029374678,1290.07098728259,1.62533071712315e-282
"Pkp4",-6.36807037837145,8.11169617058438,3057.92883548718,0
"Tanc1",-7.53713969871895,5.5335026158943,859.115965806737,7.5813838095332e-189
"Wdsub1",-8.83311007979168,3.66611119859594,1469.16051428907,1.96638127044816e-321
"Baz2b",-7.62331184459747,5.59194373832343,1637.56737776819,0
"Marchf7",-7.37008076031016,6.23397830501758,3466.88505700244,0
"Cd302",-9.03933303835199,3.34776569727514,1200.24658823782,5.39148792460415e-263
"Ly75",-10.1845485827559,1.29311457441237,645.179306506156,2.49760048966828e-142
"Pla2r1",-12.2366814606635,-0.296150215109962,553.710412957787,1.96258931998201e-122
"Rbms1",-8.13449429172452,5.00051393811446,615.563929551952,6.89591449619064e-136
"Gm33841",-10.721617930086,0.80360231785184,688.072332685254,1.17350649460301e-151
"Tank",-7.86983279047349,5.33658809958292,3749.61649091575,0
"Psmd14",-7.34705534102623,6.29409622426296,2964.50928529515,0
"Tbr1",-7.02379050993035,6.63037490244897,719.472498509868,1.74326505601699e-158
"Slc4a10",-6.2322861144317,8.12713660182599,1298.9153257056,1.94507666498686e-284
"Dpp4",-10.0054805668996,1.14281601422696,327.84261435698,2.83578586903357e-73
"Fap",-11.3200768123788,-0.17369504344772,328.422143541709,2.1205526498875e-73
"Ifih1",-9.56393558188146,2.2139116745362,722.139070962841,4.58694428400173e-159
"Gca",-8.35037811278814,4.37994400682951,1988.90884434116,0
"Kcnh7",-7.05341083434183,6.50021967189212,943.920269542199,2.78183464607018e-207
"LOC118568563",-10.3689677869202,0.448684216681227,116.983830308457,2.89417577748352e-27
"Gm34110",-9.75484507545653,1.75565987683453,388.992460880756,1.37157785385642e-86
"Fign",-9.49204833830897,2.16361828083982,512.391896316886,1.91341369265465e-113
"Grb14",-8.29395476646085,4.5972784795379,2551.61260112832,0
"Cobll1",-8.66373093248553,3.8291684956959,1290.55420988475,1.27623335862381e-282
"Slc38a11",-9.3128485790939,2.63189217597435,906.970418135015,2.99600165893275e-199
"Scn3a",-7.2278838169835,6.42501457739315,1443.80382007698,6.36604469043952e-316
"Scn2a",-6.26168562565203,8.31667097457791,2259.82007296058,0
"Csrnp3",-7.24127535558505,6.52686017794463,2513.07974165974,0
"Gm52514",-17.3402510435025,-1.38191749496304,504.650854175234,9.24799455168333e-112
"Galnt3",-11.4166464671882,0.35453017166523,792.468179495761,2.34220075264709e-174
"Ttc21b",-8.48373498833046,4.12042385989096,1839.97780155949,0
"Scn1a",-6.95168784290194,7.04553358449994,1623.62526872195,0
"Gm13630",-10.7788585717475,0.237874578328399,258.568954896331,3.5192737477948e-58
"Gm13629",-9.98420993370636,1.61059102702121,771.320809248567,9.28059201188512e-170
"Scn9a",-9.04698376313424,3.24991377016715,310.781666660661,1.47551813811386e-69
"Scn7a",-10.3285791984527,0.674500175382704,190.833908148182,2.09078296595219e-43
"Xirp2",-11.2182714153772,-1.29526812064167,12.8475159554897,0.000337927541503306
"B3galt1",-7.71874383380508,5.57708936192387,2168.71758709626,0
"Stk39",-7.2196985256607,6.28258537953021,1482.96891250546,0
"Gm13596",-12.5620089348343,-1.00139695662411,292.169500589467,1.67435576394688e-65
"Cers6",-7.37410040987645,5.96154091701726,1270.15552616434,3.45861541276338e-278
"Nostrin",-9.57210835013833,1.93933649102874,286.550517111722,2.80661398514807e-64
"Spc25",-10.6313843435325,0.885421254421005,677.725498954954,2.08714423627229e-149
"Lrp2",-12.3374131173615,-0.993580329651317,138.106917998524,6.90568094101822e-32
"Bbs5",-8.50106767986198,4.23996466657449,2454.03614830885,0
"Fastkd1",-8.50469983306557,4.05697883717134,1649.19619422824,0
"Ppig",-7.18322720509151,6.56617900685853,3039.61647765613,0
"Ccdc173",-9.75678172137103,2.00437575496601,756.82742760204,1.31486721755433e-166
"LOC118568567",-13.1675881790803,-0.742763998202992,421.600783986694,1.09400236418021e-93
"Phospho2",-8.3746375179727,4.49747909147459,2680.20194618193,0
"Klhl23",-7.19788762731853,6.48597762528208,2616.48274298516,0
"Ssb",-6.89707398828723,7.04404232697841,3402.12193582697,0
"Mettl5",-9.02517249527308,3.29188199239704,1703.15571260591,0
"Ubr3",-6.16615081838038,8.40354284078575,2645.67171908743,0
"Myo3b",-9.56236293983506,2.48764002345876,256.213268806415,1.1480373438215e-57
"Sp5",-11.7229882798014,-0.702448864787145,217.083127038058,3.91423481400232e-49
"Gad1os",-11.7350174007877,-0.458061630567076,371.492469059243,8.85602992562829e-83
"Erich2",-11.5403723871829,-0.1680662541981,539.335102189327,2.63075126311499e-119
"Gad1",-5.55467413569876,9.387984417168,241.358855423232,1.98800651651854e-54
"Gorasp2",-7.1378300986517,6.6608624147693,3578.91991233453,0
"Gm38528",-18.5953033952653,-0.748392718117507,1291.94137535006,6.37496817404476e-283
"Tlk1",-7.06912995299569,6.80798022663183,2788.44862204645,0
"LOC118568568",-12.3965110938069,-1.03123626278674,265.320798461248,1.18782740067629e-59
"Mettl8",-8.82799747824649,3.79193389893131,2122.75394174245,0
"Dcaf17",-8.41217251169008,4.33184583617838,1263.89863653062,7.91843280586687e-277
"Cybrd1",-9.65651457533382,1.73912707579,372.707905977953,4.81509398617315e-83
"Dync1i2",-6.79898546259973,7.40722691275124,3075.1859991207,0
"Slc25a12",-6.74445350426386,7.39019999774788,3417.2387711299,0
"Hat1",-8.27538656420079,4.53122118762619,1959.83978806604,0
"Metap1d",-7.47888860191637,5.60914247685835,526.086782807929,2.00584026987307e-116
"Dlx1",-6.86850066684715,6.19682888168435,59.282020091209,1.3661912073431e-14
"Dlx1as",-8.08844217545942,4.32756624739605,311.150585249798,1.22624970018099e-69
"Dlx2",-8.02223465569626,4.36910047821044,137.030312709425,1.18758284643795e-31
"Itga6",-7.92903078121397,5.08782520268689,1361.72722386671,4.35779769043879e-298
"Pdk1",-7.57817516868763,5.74869562974707,2189.7502628998,0
"Rapgef4",-5.862258015456,9.16718004215116,1531.91320984162,0
"Map3k20",-8.74731784432932,3.2402177029773,406.306711431636,2.33383049849454e-90
"Cdca7",-8.22637595275366,4.1330185537937,272.493291697699,3.24725405394296e-61
"Sp3",-7.50139558521454,5.92361540210446,2644.26330247371,0
"Sp3os",-9.15846874007673,2.98558330182181,1255.6839814491,4.82883792113719e-275
"Ola1",-7.1050047696845,6.68930673639871,3124.28274166048,0
"Sp9",-7.60057278492452,5.3157324321714,160.922860241292,7.11242997252704e-37
"Cir1",-8.44049001444995,4.24885674012767,2033.90570647788,0
"Scrn3",-7.9936900371719,5.08303682368716,1781.05046472921,0
"Gpr155",-7.28866056500393,6.41272643910211,1492.04428518808,0
"Gm13709",-11.8949709550667,-0.79142825049236,256.631142910099,9.30817723192418e-58
"Gm13707",-11.1527531156386,-0.411734158733734,223.339259091413,1.69055914077511e-50
"Wipf1",-8.99386891390963,3.3684790017321,1344.33236428695,2.62603463764426e-294
"Chrna1",-16.3240581290242,-1.20322718914991,400.858584316915,3.58122935336551e-89
"Chrna1os",-11.1523801453191,-0.855920501115009,106.226888159725,6.57583356808024e-25
"LOC118567347",-11.9435627527141,-1.18604783436746,160.241999692838,1.00178508429461e-36
"Chn1os3",-9.83747029312374,1.67966188109102,559.937642573334,8.67328984740204e-124
"Chn1",-5.59822222875468,9.73508266635513,952.906047321144,3.09771450744369e-209
"Atf2",-7.10872513559854,6.83535609903262,3108.7499570448,0
"Gm10822",-11.8416548290733,-1.60593580983237,83.4838619957086,6.42382426105593e-20
"Atp5g3",-6.64784340423564,7.61583748366486,2845.28639913821,0
"Lnpk",-7.35195510680224,6.26655126445075,3029.57178300678,0
"Mtx2",-8.11813983066073,5.02106073854209,3357.28281149729,0
"2600014E21Rik",-8.22008286742366,3.37224930024274,27.9383816879924,1.25240686703486e-07
"Rps6-ps4",-6.70418431425378,7.58155096161219,3385.59883173883,0
"Gm13653",-11.4735093328032,-0.238843484118339,299.774732589025,3.68849850846691e-67
"Gm39857",-10.2885920587632,1.13804515840645,343.212775537108,1.27407436981271e-76
"Gm50595",-11.5419602715081,-1.12409745958387,142.307570397154,8.32970884697313e-33
"Gm39859",-11.8861636263358,-0.0814377148513037,613.235211151234,2.21353822410176e-135
"Hnrnpa3",-6.54569012546134,7.63092246177692,2072.09317589864,0
"Nfe2l2",-8.46639783631421,4.10066025570862,1331.64273351616,1.50270993953347e-291
"Gm34861",-10.5914856702352,0.698384456543515,516.847813087374,2.05279635068818e-114
"Agps",-7.62486870803967,5.77366245620988,3507.67423022849,0
"Ttc30b",-8.75806350081099,3.93736548407644,2646.90228684965,0
"Ttc30a2",-18.6030611666894,-1.11761094812717,1118.53421310669,3.09463713022001e-245
"Ttc30a1",-9.52829144543312,2.4660012958701,1209.80252773056,4.51797250767348e-265
"Pde11a",-9.52607312653197,2.71374320701818,1622.94578138838,0
"Rbm45",-7.8854372942988,5.20884644745715,1645.81357297035,0
"Osbpl6",-7.48495121359506,5.99565809714916,2583.5478206643,0
"Prkra",-8.42515033090861,4.10253421687127,1425.41752261039,6.29770958656101e-312
"Fkbp7",-10.1072329152559,1.23480713290422,505.264926366273,6.79892811098361e-112
"Plekha3",-8.02360348389419,5.03215943474218,2016.67405345332,0
"Gm39860",-10.7005167051363,0.482219763779266,503.128051399784,1.98323257732453e-111
"Ttn",-9.35863360235886,2.05499022053455,29.6921950726912,5.06382924816243e-08
"Ccdc141",-8.19093607936554,4.57651655274476,1047.84714229381,7.14927046648298e-230
"Sestd1",-7.28700813371107,6.11776417529513,1376.76255128228,2.35508294495837e-301
"Gm35266",-10.6844482447688,0.00180153133502592,181.042223524019,2.86988298611879e-41
"Zfp385b",-7.64941208533782,5.51363361624541,605.401636555561,1.11920281325943e-133
"Gm35431",-12.6629694298452,0.286511288156817,918.840948010437,7.87175885742041e-202
"Cwc22",-8.74153526072728,3.79012038446686,1647.52669093194,0
"Ube2e3",-6.93861385660819,6.60579104768413,573.283978694822,1.08384361523812e-126
"Itga4",-8.05720690369275,4.3235967942965,213.34227585213,2.56272892433833e-48
"Cerkl",-16.4703272881146,-0.285418387642498,1006.64327054771,6.46045461781537e-221
"Neurod1",-8.63361024084644,3.2418349604825,168.25963114305,1.77538114200323e-38
"Itprid2",-7.49965620430003,5.84781759080658,1599.22675390229,0
"Ppp1r1c",-18.762281109201,-1.09657524363762,1395.92019436963,1.61800704649864e-305
"Pde1a",-6.66989832494504,7.59790527823846,622.997377828356,1.66663657071901e-137
"Dnajc10",-7.24083240070754,6.47924028590292,2991.62834019338,0
"Frzb",-7.98004884579523,4.73875135395785,488.80571634963,2.59224040043349e-108
"Nckap1",-5.83752094621777,9.16892742809975,2693.11596206539,0
"Dusp19",-8.91140208237686,3.65886812039705,1686.59102910927,0
"Mir684-1",-16.750767994856,-0.375595294143912,1100.33582272549,2.79187268962059e-241
"Nup35",-10.1070178237296,2.00681506501082,1501.00387133618,0
"Zfp804a",-7.98608743986622,5.1495081567057,901.459706206268,4.72605129370804e-198
"Zc3h15",-6.97701379928357,6.93414909567113,2762.89114185326,0
"Itgav",-7.03243866452838,6.75984397269385,1911.05124062388,0
"Fam171b",-5.72454332260885,9.01918318501917,587.233498415644,1.00153063366875e-129
"Calcrl",-9.25206329938663,2.67712176837227,679.391456082049,9.06281055134971e-150
"Tfpi",-9.45253338203967,2.02031216778425,346.294012816771,2.71758374130305e-77
"Gm13710",-10.2703466821709,0.582673718409603,200.345092832131,1.75600292358192e-45
"Ctnnd1",-7.29118678592123,6.28650013876347,3315.08401822386,0
"Selenoh",-8.68002491294429,3.74251872900617,1145.17986977252,5.00582521800416e-251
"Tmx2",-6.9310904517721,7.10163681835474,2917.92114375145,0
"Med19",-8.17010788439573,4.8865388919878,3105.02697562716,0
"Zdhhc5",-7.57406487245699,5.75318431305474,2779.4264414337,0
"Clp1",-9.06613581040523,3.17850021799325,1500.10417540006,0
"Ypel4",-7.42138185383522,5.61153610819536,521.108215240592,2.42904455058613e-115
"Gm19426",-11.3622037238127,0.15105638854215,715.01453958991,1.62458646014148e-157
"Serping1",-9.32240050488971,1.73850696108004,84.2618263413642,4.33403152086026e-20
"Ube2l6",-9.71353582828771,1.81264261130399,530.453271725363,2.25080144968966e-117
"Timm10",-8.64314528951232,3.97449207162583,2431.84152172956,0
"Rtn4rl2",-7.71670274451425,5.29056933540143,495.919184597137,7.34311909016504e-110
"Slc43a3",-10.7131790291357,-0.463127640623176,70.9328098350711,3.69600063883316e-17
"P2rx3",-10.9251884826529,1.22917023465934,1305.68902782268,6.56021796344014e-286
"Ssrp1",-7.09646374310528,6.68313615226349,3179.7049535339,0
"Tnks1bp1",-7.11072950769917,6.42494396447654,1311.44410674975,3.68353836119208e-287
"Lrrc55",-7.59338584249041,5.14011358480123,98.478818501429,3.2851984260632e-23
"Gm52520",-12.1915385431578,-1.0620845968007,256.058688019576,1.24066020842461e-57
"Olfr1033",-10.9687412938908,-0.767605561736149,92.1558608168252,8.01118097226431e-22
"Ptprj",-7.14784918067616,6.36953101837763,1017.50737538424,2.81077633001861e-223
"Nup160",-8.41495059222742,4.44577196802293,3038.67522708478,0
"Fnbp4",-7.42782148459133,5.93182351163846,1108.43742987518,4.84243586171696e-243
"Agbl2",-9.63316229778865,2.10841876282594,203.141632308783,4.30807660449551e-46
"Mtch2",-7.29526080096704,6.23791049749945,3187.81188707866,0
"C1qtnf4",-6.37300946412609,7.90624199976221,1179.74553320805,1.53883119188261e-258
"Ndufs3",-7.57657142331222,5.83073517942618,3379.41447202318,0
"LOC118568513",-10.2939734282316,1.2858563261814,629.983841988224,5.03889797172531e-139
"Kbtbd4",-8.01053920617488,5.13731061378675,3273.14687037692,0
"Ptpmt1",-8.22682984680337,4.79429806664455,3212.54521087062,0
"Celf1",-6.47261624718706,7.9071264501527,2588.74881920378,0
"Gm13778",-13.8240275071093,0.735582000708167,1437.37463367634,1.588245143753e-314
